date,price,commodity
2023-10-26,37.03,Potato
2023-10-27,36.73,Potato
2023-10-28,37.62,Potato
2023-10-29,37.87,Potato
2023-10-30,36.58,Potato
2023-10-31,35.6,Potato
2023-11-01,36.28,Potato
2023-11-02,36.76,Potato
2023-11-03,37.16,Potato
2023-11-04,37.12,Potato
2023-11-05,37.35,Potato
2023-11-06,36.25,Potato
2023-11-07,35.84,Potato
2023-11-08,36.13,Potato
2023-11-09,36.49,Potato
2023-11-10,36.58,Potato
2023-11-11,36.6,Potato
2023-11-12,36.11,Potato
2023-11-13,36.09,Potato
2023-11-14,34.95,Potato
2023-11-15,35.55,Potato
2023-11-16,36.14,Potato
2023-11-17,36.12,Potato
2023-11-18,35.55,Potato
2023-11-19,35.76,Potato
2023-11-20,35.56,Potato
2023-11-21,35.03,Potato
2023-11-22,34.59,Potato
2023-11-23,36.07,Potato
2023-11-24,35.91,Potato
2023-11-25,35.65,Potato
2023-11-26,36.21,Potato
2023-11-27,34.62,Potato
2023-11-28,33.83,Potato
2023-11-29,34.31,Potato
2023-11-30,34.7,Potato
2023-12-01,34.43,Potato
2023-12-02,35.23,Potato
2023-12-03,34.97,Potato
2023-12-04,33.61,Potato
2023-12-05,33.51,Potato
2023-12-06,33.32,Potato
2023-12-07,33.59,Potato
2023-12-08,34.5,Potato
2023-12-09,34.38,Potato
2023-12-10,33.91,Potato
2023-12-11,33.57,Potato
2023-12-12,32.96,Potato
2023-12-13,32.87,Potato
2023-12-14,33.26,Potato
2023-12-15,33.61,Potato
2023-12-16,33.7,Potato
2023-12-17,33.51,Potato
2023-12-18,32.54,Potato
2023-12-19,32.33,Potato
2023-12-20,32.23,Potato
2023-12-21,32.51,Potato
2023-12-22,33.3,Potato
2023-12-23,32.78,Potato
2023-12-24,32.61,Potato
2023-12-25,31.78,Potato
2023-12-26,32.01,Potato
2023-12-27,32.16,Potato
2023-12-28,32.13,Potato
2023-12-29,33.04,Potato
2023-12-30,31.63,Potato
2023-12-31,31.76,Potato
2024-01-01,31.7,Potato
2024-01-02,30.56,Potato
2024-01-03,31.05,Potato
2024-01-04,31.43,Potato
2024-01-05,31.62,Potato
2024-01-06,31.7,Potato
2024-01-07,31.65,Potato
2024-01-08,31.2,Potato
2024-01-09,29.97,Potato
2024-01-10,30.01,Potato
2024-01-11,30.93,Potato
2024-01-12,30.66,Potato
2024-01-13,31.75,Potato
2024-01-14,30.69,Potato
2024-01-15,30.28,Potato
2024-01-16,29.78,Potato
2024-01-17,29.73,Potato
2024-01-18,29.91,Potato
2024-01-19,31.06,Potato
2024-01-20,30.61,Potato
2024-01-21,29.43,Potato
2024-01-22,29.39,Potato
2024-01-23,29.45,Potato
2024-01-24,29.43,Potato
2024-01-25,30.02,Potato
2024-01-26,30.0,Potato
2024-01-27,29.84,Potato
2024-01-28,29.52,Potato
2024-01-29,29.17,Potato
2024-01-30,28.92,Potato
2024-01-31,28.53,Potato
2024-02-01,28.96,Potato
2024-02-02,29.59,Potato
2024-02-03,29.47,Potato
2024-02-04,29.05,Potato
2024-02-05,28.88,Potato
2024-02-06,27.99,Potato
2024-02-07,28.49,Potato
2024-02-08,29.03,Potato
2024-02-09,28.93,Potato
2024-02-10,28.94,Potato
2024-02-11,28.27,Potato
2024-02-12,28.02,Potato
2024-02-13,27.59,Potato
2024-02-14,28.22,Potato
2024-02-15,28.11,Potato
2024-02-16,28.44,Potato
2024-02-17,28.97,Potato
2024-02-18,28.24,Potato
2024-02-19,27.98,Potato
2024-02-20,27.35,Potato
2024-02-21,27.66,Potato
2024-02-22,27.81,Potato
2024-02-23,28.67,Potato
2024-02-24,28.36,Potato
2024-02-25,27.48,Potato
2024-02-26,27.33,Potato
2024-02-27,26.75,Potato
2024-02-28,27.45,Potato
2024-02-29,27.89,Potato
2024-03-01,28.07,Potato
2024-03-02,27.87,Potato
2024-03-03,27.35,Potato
2024-03-04,27.27,Potato
2024-03-05,26.76,Potato
2024-03-06,27.4,Potato
2024-03-07,27.31,Potato
2024-03-08,27.97,Potato
2024-03-09,27.73,Potato
2024-03-10,27.99,Potato
2024-03-11,26.81,Potato
2024-03-12,26.76,Potato
2024-03-13,27.17,Potato
2024-03-14,27.94,Potato
2024-03-15,27.23,Potato
2024-03-16,27.38,Potato
2024-03-17,27.72,Potato
2024-03-18,27.67,Potato
2024-03-19,27.15,Potato
2024-03-20,27.2,Potato
2024-03-21,26.97,Potato
2024-03-22,27.83,Potato
2024-03-23,28.03,Potato
2024-03-24,27.66,Potato
2024-03-25,27.27,Potato
2024-03-26,27.17,Potato
2024-03-27,26.17,Potato
2024-03-28,26.71,Potato
2024-03-29,27.42,Potato
2024-03-30,27.98,Potato
2024-03-31,27.57,Potato
2024-04-01,26.83,Potato
2024-04-02,27.62,Potato
2024-04-03,27.1,Potato
2024-04-04,27.66,Potato
2024-04-05,28.34,Potato
2024-04-06,28.89,Potato
2024-04-07,27.89,Potato
2024-04-08,27.58,Potato
2024-04-09,26.84,Potato
2024-04-10,27.4,Potato
2024-04-11,27.41,Potato
2024-04-12,28.12,Potato
2024-04-13,28.69,Potato
2024-04-14,28.32,Potato
2024-04-15,28.14,Potato
2024-04-16,27.68,Potato
2024-04-17,28.15,Potato
2024-04-18,27.84,Potato
2024-04-19,29.05,Potato
2024-04-20,28.58,Potato
2024-04-21,28.44,Potato
2024-04-22,28.08,Potato
2024-04-23,28.62,Potato
2024-04-24,27.88,Potato
2024-04-25,28.76,Potato
2024-04-26,29.2,Potato
2024-04-27,29.25,Potato
2024-04-28,28.74,Potato
2024-04-29,28.25,Potato
2024-04-30,28.05,Potato
2024-05-01,29.0,Potato
2024-05-02,28.81,Potato
2024-05-03,29.12,Potato
2024-05-04,30.06,Potato
2024-05-05,29.74,Potato
2024-05-06,29.16,Potato
2024-05-07,28.8,Potato
2024-05-08,28.2,Potato
2024-05-09,29.36,Potato
2024-05-10,30.05,Potato
2024-05-11,29.91,Potato
2024-05-12,29.73,Potato
2024-05-13,30.48,Potato
2024-05-14,28.98,Potato
2024-05-15,29.86,Potato
2024-05-16,29.96,Potato
2024-05-17,30.79,Potato
2024-05-18,30.49,Potato
2024-05-19,31.15,Potato
2024-05-20,30.28,Potato
2024-05-21,30.82,Potato
2024-05-22,30.89,Potato
2024-05-23,30.58,Potato
2024-05-24,31.04,Potato
2024-05-25,31.13,Potato
2024-05-26,31.07,Potato
2024-05-27,31.51,Potato
2024-05-28,31.48,Potato
2024-05-29,30.91,Potato
2024-05-30,31.99,Potato
2024-05-31,32.08,Potato
2024-06-01,32.21,Potato
2024-06-02,32.09,Potato
2024-06-03,32.09,Potato
2024-06-04,30.94,Potato
2024-06-05,31.72,Potato
2024-06-06,32.13,Potato
2024-06-07,33.13,Potato
2024-06-08,33.31,Potato
2024-06-09,33.25,Potato
2024-06-10,32.79,Potato
2024-06-11,32.53,Potato
2024-06-12,32.33,Potato
2024-06-13,33.21,Potato
2024-06-14,33.49,Potato
2024-06-15,33.64,Potato
2024-06-16,32.88,Potato
2024-06-17,33.72,Potato
2024-06-18,32.84,Potato
2024-06-19,33.38,Potato
2024-06-20,34.56,Potato
2024-06-21,34.71,Potato
2024-06-22,34.44,Potato
2024-06-23,35.32,Potato
2024-06-24,34.49,Potato
2024-06-25,33.67,Potato
2024-06-26,34.01,Potato
2024-06-27,35.04,Potato
2024-06-28,35.47,Potato
2024-06-29,35.52,Potato
2024-06-30,34.8,Potato
2024-07-01,34.86,Potato
2024-07-02,35.03,Potato
2024-07-03,35.61,Potato
2024-07-04,35.5,Potato
2024-07-05,35.87,Potato
2024-07-06,36.07,Potato
2024-07-07,36.16,Potato
2024-07-08,35.02,Potato
2024-07-09,35.35,Potato
2024-07-10,35.65,Potato
2024-07-11,36.32,Potato
2024-07-12,36.67,Potato
2024-07-13,36.8,Potato
2024-07-14,36.55,Potato
2024-07-15,36.42,Potato
2024-07-16,36.41,Potato
2024-07-17,36.56,Potato
2024-07-18,37.26,Potato
2024-07-19,37.26,Potato
2024-07-20,37.82,Potato
2024-07-21,36.9,Potato
2024-07-22,36.98,Potato
2024-07-23,37.42,Potato
2024-07-24,36.81,Potato
2024-07-25,37.85,Potato
2024-07-26,37.87,Potato
2024-07-27,38.32,Potato
2024-07-28,37.56,Potato
2024-07-29,38.38,Potato
2024-07-30,38.11,Potato
2024-07-31,37.51,Potato
2024-08-01,37.88,Potato
2024-08-02,38.16,Potato
2024-08-03,38.98,Potato
2024-08-04,38.79,Potato
2024-08-05,38.57,Potato
2024-08-06,38.34,Potato
2024-08-07,38.02,Potato
2024-08-08,39.21,Potato
2024-08-09,39.85,Potato
2024-08-10,39.37,Potato
2024-08-11,39.07,Potato
2024-08-12,38.84,Potato
2024-08-13,38.59,Potato
2024-08-14,39.2,Potato
2024-08-15,39.67,Potato
2024-08-16,40.03,Potato
2024-08-17,39.87,Potato
2024-08-18,39.79,Potato
2024-08-19,39.76,Potato
2024-08-20,39.41,Potato
2024-08-21,39.43,Potato
2024-08-22,39.92,Potato
2024-08-23,40.65,Potato
2024-08-24,40.28,Potato
2024-08-25,39.83,Potato
2024-08-26,39.69,Potato
2024-08-27,40.25,Potato
2024-08-28,39.46,Potato
2024-08-29,40.6,Potato
2024-08-30,40.23,Potato
2024-08-31,40.77,Potato
2024-09-01,40.76,Potato
2024-09-02,40.01,Potato
2024-09-03,39.68,Potato
2024-09-04,40.19,Potato
2024-09-05,40.11,Potato
2024-09-06,41.28,Potato
2024-09-07,40.82,Potato
2024-09-08,40.96,Potato
2024-09-09,40.18,Potato
2024-09-10,40.1,Potato
2024-09-11,40.22,Potato
2024-09-12,41.02,Potato
2024-09-13,41.3,Potato
2024-09-14,40.81,Potato
2024-09-15,40.46,Potato
2024-09-16,40.13,Potato
2024-09-17,40.0,Potato
2024-09-18,40.77,Potato
2024-09-19,40.86,Potato
2024-09-20,41.59,Potato
2024-09-21,41.03,Potato
2024-09-22,40.95,Potato
2024-09-23,40.46,Potato
2024-09-24,39.81,Potato
2024-09-25,40.87,Potato
2024-09-26,40.46,Potato
2024-09-27,40.79,Potato
2024-09-28,41.42,Potato
2024-09-29,41.41,Potato
2024-09-30,40.89,Potato
2024-10-01,40.5,Potato
2024-10-02,40.94,Potato
2024-10-03,40.58,Potato
2024-10-04,40.58,Potato
2024-10-05,41.44,Potato
2024-10-06,40.84,Potato
2024-10-07,40.73,Potato
2024-10-08,40.88,Potato
2024-10-09,40.67,Potato
2024-10-10,40.78,Potato
2024-10-11,40.83,Potato
2024-10-12,41.48,Potato
2024-10-13,41.17,Potato
2024-10-14,40.61,Potato
2024-10-15,40.12,Potato
2024-10-16,39.78,Potato
2024-10-17,40.54,Potato
2024-10-18,41.25,Potato
2024-10-19,40.62,Potato
2024-10-20,40.77,Potato
2024-10-21,40.78,Potato
2024-10-22,40.0,Potato
2024-10-23,40.03,Potato
2024-10-24,40.22,Potato
2024-10-25,40.77,Potato
2024-10-26,41.63,Potato
2024-10-27,39.97,Potato
2024-10-28,39.5,Potato
2024-10-29,39.53,Potato
2024-10-30,39.11,Potato
2024-10-31,39.51,Potato
2024-11-01,39.78,Potato
2024-11-02,40.16,Potato
2024-11-03,39.11,Potato
2024-11-04,39.09,Potato
2024-11-05,38.59,Potato
2024-11-06,38.88,Potato
2024-11-07,39.5,Potato
2024-11-08,39.83,Potato
2024-11-09,39.73,Potato
2024-11-10,39.55,Potato
2024-11-11,38.74,Potato
2024-11-12,38.48,Potato
2024-11-13,38.26,Potato
2024-11-14,38.9,Potato
2024-11-15,39.04,Potato
2024-11-16,38.6,Potato
2024-11-17,38.84,Potato
2024-11-18,39.11,Potato
2024-11-19,37.42,Potato
2024-11-20,38.01,Potato
2024-11-21,37.67,Potato
2024-11-22,39.15,Potato
2024-11-23,39.28,Potato
2024-11-24,38.64,Potato
2024-11-25,38.27,Potato
2024-11-26,37.33,Potato
2024-11-27,37.16,Potato
2024-11-28,37.23,Potato
2024-11-29,37.99,Potato
2024-11-30,38.33,Potato
2024-12-01,37.81,Potato
2024-12-02,37.06,Potato
2024-12-03,37.37,Potato
2024-12-04,36.33,Potato
2024-12-05,36.79,Potato
2024-12-06,37.71,Potato
2024-12-07,36.72,Potato
2024-12-08,36.57,Potato
2024-12-09,36.45,Potato
2024-12-10,36.35,Potato
2024-12-11,36.35,Potato
2024-12-12,36.85,Potato
2024-12-13,36.92,Potato
2024-12-14,36.4,Potato
2024-12-15,36.23,Potato
2024-12-16,35.68,Potato
2024-12-17,35.76,Potato
2024-12-18,35.72,Potato
2024-12-19,35.62,Potato
2024-12-20,35.48,Potato
2024-12-21,36.13,Potato
2024-12-22,35.18,Potato
2024-12-23,34.8,Potato
2024-12-24,34.86,Potato
2024-12-25,34.9,Potato
2024-12-26,34.84,Potato
2024-12-27,35.4,Potato
2024-12-28,35.52,Potato
2024-12-29,35.65,Potato
2024-12-30,34.77,Potato
2024-12-31,33.88,Potato
2025-01-01,33.98,Potato
2025-01-02,34.55,Potato
2025-01-03,35.03,Potato
2025-01-04,34.74,Potato
2025-01-05,34.34,Potato
2025-01-06,34.36,Potato
2025-01-07,33.51,Potato
2025-01-08,32.8,Potato
2025-01-09,34.76,Potato
2025-01-10,33.98,Potato
2025-01-11,33.94,Potato
2025-01-12,33.88,Potato
2025-01-13,33.27,Potato
2025-01-14,33.16,Potato
2025-01-15,32.91,Potato
2025-01-16,33.42,Potato
2025-01-17,33.22,Potato
2025-01-18,32.69,Potato
2025-01-19,33.28,Potato
2025-01-20,32.27,Potato
2025-01-21,31.73,Potato
2025-01-22,32.35,Potato
2025-01-23,32.65,Potato
2025-01-24,33.09,Potato
2025-01-25,33.31,Potato
2025-01-26,32.53,Potato
2025-01-27,31.52,Potato
2025-01-28,32.01,Potato
2025-01-29,31.97,Potato
2025-01-30,31.71,Potato
2025-01-31,33.06,Potato
2025-02-01,32.14,Potato
2025-02-02,32.44,Potato
2025-02-03,31.83,Potato
2025-02-04,30.89,Potato
2025-02-05,31.11,Potato
2025-02-06,31.82,Potato
2025-02-07,32.3,Potato
2025-02-08,31.72,Potato
2025-02-09,31.41,Potato
2025-02-10,30.7,Potato
2025-02-11,31.27,Potato
2025-02-12,31.17,Potato
2025-02-13,31.15,Potato
2025-02-14,31.08,Potato
2025-02-15,31.51,Potato
2025-02-16,31.25,Potato
2025-02-17,30.94,Potato
2025-02-18,29.82,Potato
2025-02-19,30.75,Potato
2025-02-20,30.75,Potato
2025-02-21,31.54,Potato
2025-02-22,31.44,Potato
2025-02-23,30.58,Potato
2025-02-24,30.47,Potato
2025-02-25,29.99,Potato
2025-02-26,30.28,Potato
2025-02-27,30.29,Potato
2025-02-28,30.77,Potato
2025-03-01,30.83,Potato
2025-03-02,30.07,Potato
2025-03-03,30.4,Potato
2025-03-04,30.6,Potato
2025-03-05,29.87,Potato
2025-03-06,30.54,Potato
2025-03-07,30.62,Potato
2025-03-08,29.97,Potato
2025-03-09,30.21,Potato
2025-03-10,30.66,Potato
2025-03-11,30.58,Potato
2025-03-12,29.9,Potato
2025-03-13,29.99,Potato
2025-03-14,31.59,Potato
2025-03-15,31.71,Potato
2025-03-16,32.51,Potato
2025-03-17,32.58,Potato
2025-03-18,32.6,Potato
2025-03-19,33.88,Potato
2025-03-20,34.7,Potato
2025-03-21,36.53,Potato
2025-03-22,37.06,Potato
2025-03-23,36.95,Potato
2025-03-24,36.48,Potato
2025-03-25,36.91,Potato
2025-03-26,38.58,Potato
2025-03-27,39.63,Potato
2025-03-28,39.92,Potato
2025-03-29,41.27,Potato
2025-03-30,41.19,Potato
2025-03-31,41.08,Potato
2025-04-01,41.08,Potato
2025-04-02,42.02,Potato
2025-04-03,42.01,Potato
2025-04-04,41.77,Potato
2025-04-05,40.89,Potato
2025-04-06,40.64,Potato
2025-04-07,39.09,Potato
2025-04-08,38.71,Potato
2025-04-09,38.03,Potato
2025-04-10,37.64,Potato
2025-04-11,38.09,Potato
2025-04-12,36.91,Potato
2025-04-13,36.01,Potato
2025-04-14,35.22,Potato
2025-04-15,34.59,Potato
2025-04-16,33.75,Potato
2025-04-17,33.7,Potato
2025-04-18,33.57,Potato
2025-04-19,32.85,Potato
2025-04-20,32.17,Potato
2025-04-21,31.12,Potato
2025-04-22,30.24,Potato
2025-04-23,31.44,Potato
2025-04-24,31.95,Potato
2025-04-25,31.95,Potato
2025-04-26,32.42,Potato
2025-04-27,31.9,Potato
2025-04-28,31.76,Potato
2025-04-29,31.64,Potato
2025-04-30,31.31,Potato
2025-05-01,32.08,Potato
2025-05-02,32.86,Potato
2025-05-03,32.93,Potato
2025-05-04,32.9,Potato
2025-05-05,32.51,Potato
2025-05-06,32.02,Potato
2025-05-07,31.67,Potato
2025-05-08,32.68,Potato
2025-05-09,33.26,Potato
2025-05-10,33.42,Potato
2025-05-11,32.73,Potato
2025-05-12,32.85,Potato
2025-05-13,32.21,Potato
2025-05-14,32.84,Potato
2025-05-15,33.74,Potato
2025-05-16,33.22,Potato
2025-05-17,33.6,Potato
2025-05-18,33.58,Potato
2025-05-19,33.67,Potato
2025-05-20,34.19,Potato
2025-05-21,33.4,Potato
2025-05-22,33.76,Potato
2025-05-23,34.15,Potato
2025-05-24,33.75,Potato
2025-05-25,34.23,Potato
2025-05-26,33.95,Potato
2025-05-27,34.21,Potato
2025-05-28,33.2,Potato
2025-05-29,34.39,Potato
2025-05-30,34.99,Potato
2025-05-31,34.67,Potato
2025-06-01,35.37,Potato
2025-06-02,34.67,Potato
2025-06-03,34.66,Potato
2025-06-04,34.59,Potato
2025-06-05,35.03,Potato
2025-06-06,35.07,Potato
2025-06-07,36.09,Potato
2025-06-08,36.05,Potato
2025-06-09,35.57,Potato
2025-06-10,34.91,Potato
2025-06-11,35.17,Potato
2025-06-12,35.46,Potato
2025-06-13,36.32,Potato
2025-06-14,37.1,Potato
2025-06-15,36.68,Potato
2025-06-16,35.88,Potato
2025-06-17,35.45,Potato
2025-06-18,36.26,Potato
2025-06-19,36.84,Potato
2025-06-20,37.1,Potato
2025-06-21,37.26,Potato
2025-06-22,37.04,Potato
2025-06-23,36.82,Potato
2025-06-24,36.4,Potato
2025-06-25,37.03,Potato
2025-06-26,37.6,Potato
2025-06-27,38.04,Potato
2025-06-28,38.2,Potato
2025-06-29,38.46,Potato
2025-06-30,37.58,Potato
2025-07-01,37.52,Potato
2025-07-02,38.34,Potato
2025-07-03,37.73,Potato
2025-07-04,38.02,Potato
2025-07-05,39.11,Potato
2025-07-06,38.69,Potato
2025-07-07,39.11,Potato
2025-07-08,38.62,Potato
2025-07-09,38.75,Potato
2025-07-10,39.26,Potato
2025-07-11,39.12,Potato
2025-07-12,39.71,Potato
2025-07-13,40.23,Potato
2025-07-14,38.75,Potato
2025-07-15,39.0,Potato
2025-07-16,38.85,Potato
2025-07-17,39.92,Potato
2025-07-18,40.52,Potato
2025-07-19,40.07,Potato
2025-07-20,40.22,Potato
2025-07-21,40.37,Potato
2025-07-22,39.75,Potato
2025-07-23,39.55,Potato
2025-07-24,40.56,Potato
2025-07-25,41.57,Potato
2025-07-26,40.6,Potato
2025-07-27,40.75,Potato
2025-07-28,40.46,Potato
2025-07-29,40.56,Potato
2025-07-30,40.67,Potato
2025-07-31,41.25,Potato
2025-08-01,42.18,Potato
2025-08-02,41.7,Potato
2025-08-03,41.23,Potato
2025-08-04,41.21,Potato
2025-08-05,41.52,Potato
2025-08-06,41.11,Potato
2025-08-07,41.88,Potato
2025-08-08,42.16,Potato
2025-08-09,42.22,Potato
2025-08-10,41.95,Potato
2025-08-11,42.06,Potato
2025-08-12,41.36,Potato
2025-08-13,41.64,Potato
2025-08-14,41.58,Potato
2025-08-15,42.56,Potato
2025-08-16,42.73,Potato
2025-08-17,42.64,Potato
2025-08-18,42.04,Potato
2025-08-19,41.57,Potato
2025-08-20,42.3,Potato
2025-08-21,42.82,Potato
2025-08-22,42.84,Potato
2025-08-23,43.31,Potato
2025-08-24,42.85,Potato
2025-08-25,42.57,Potato
2025-08-26,42.47,Potato
2025-08-27,42.38,Potato
2025-08-28,42.66,Potato
2025-08-29,44.12,Potato
2025-08-30,43.54,Potato
2025-08-31,43.45,Potato
2025-09-01,43.44,Potato
2025-09-02,43.14,Potato
2025-09-03,42.55,Potato
2025-09-04,43.15,Potato
2025-09-05,44.78,Potato
2025-09-06,43.92,Potato
2025-09-07,43.94,Potato
2025-09-08,43.35,Potato
2025-09-09,42.93,Potato
2025-09-10,43.15,Potato
2025-09-11,43.65,Potato
2025-09-12,44.09,Potato
2025-09-13,43.18,Potato
2025-09-14,43.66,Potato
2025-09-15,43.15,Potato
2025-09-16,42.53,Potato
2025-09-17,42.97,Potato
2025-09-18,42.92,Potato
2025-09-19,44.72,Potato
2025-09-20,44.03,Potato
2025-09-21,43.76,Potato
2025-09-22,43.77,Potato
2025-09-23,43.17,Potato
2025-09-24,43.58,Potato
2025-09-25,43.62,Potato
2025-09-26,44.1,Potato
2025-09-27,44.11,Potato
2025-09-28,44.26,Potato
2025-09-29,43.32,Potato
2025-09-30,42.36,Potato
2025-10-01,43.35,Potato
2025-10-02,44.05,Potato
2025-10-03,43.83,Potato
2025-10-04,43.8,Potato
2025-10-05,43.67,Potato
2025-10-06,42.62,Potato
2025-10-07,42.78,Potato
2025-10-08,42.95,Potato
2025-10-09,43.83,Potato
2025-10-10,43.79,Potato
2025-10-11,44.28,Potato
2025-10-12,43.25,Potato
2025-10-13,44.14,Potato
2025-10-14,42.66,Potato
2025-10-15,42.67,Potato
2025-10-16,43.85,Potato
2025-10-17,43.35,Potato
2025-10-18,43.9,Potato
2025-10-19,44.48,Potato
2025-10-20,42.83,Potato
2025-10-21,42.03,Potato
2025-10-22,42.78,Potato
2025-10-23,42.87,Potato
2025-10-24,43.12,Potato
2025-10-25,43.68,Potato
2025-10-26,43.54,Potato
2025-10-27,42.84,Potato
2025-10-28,42.49,Potato
2025-10-29,41.88,Potato
2025-10-30,42.56,Potato
2025-10-31,43.37,Potato
2025-11-01,42.73,Potato
2025-11-02,42.95,Potato
2025-11-03,41.98,Potato
2025-11-04,42.28,Potato
2025-11-05,41.68,Potato
2025-11-06,42.6,Potato
2025-11-07,42.92,Potato
2025-11-08,42.69,Potato
2025-11-09,42.28,Potato
2025-11-10,41.4,Potato
2025-11-11,41.02,Potato
2025-11-12,42.27,Potato
2025-11-13,41.55,Potato
2025-11-14,41.48,Potato
2025-11-15,42.28,Potato
2025-11-16,41.65,Potato
2025-11-17,41.35,Potato
2025-11-18,40.96,Potato
2025-11-19,40.56,Potato
2025-11-20,40.58,Potato
2025-11-21,41.59,Potato
2025-11-22,42.04,Potato
2025-11-23,41.13,Potato
2025-11-24,40.83,Potato
2025-11-25,40.66,Potato
2025-11-26,40.2,Potato
2025-11-27,40.44,Potato
2025-11-28,40.82,Potato
2025-11-29,41.33,Potato
2025-11-30,40.84,Potato
2025-12-01,40.24,Potato
2025-12-02,39.34,Potato
2025-12-03,40.46,Potato
2025-12-04,40.12,Potato
2025-12-05,40.31,Potato
2025-12-06,40.64,Potato
2025-12-07,40.27,Potato
2025-12-08,39.47,Potato
2025-12-09,39.38,Potato
2025-12-10,39.84,Potato
2025-12-11,39.66,Potato
2025-12-12,39.67,Potato
2025-12-13,39.38,Potato
2025-12-14,39.01,Potato
2025-12-15,38.58,Potato
2025-12-16,38.28,Potato
2025-12-17,38.06,Potato
2025-12-18,38.69,Potato
2025-12-19,39.03,Potato
2025-12-20,38.72,Potato
2025-12-21,38.12,Potato
2025-12-22,38.51,Potato
2025-12-23,38.09,Potato
2025-12-24,37.72,Potato
2025-12-25,38.14,Potato
2025-12-26,38.47,Potato
2025-12-27,38.67,Potato
2025-12-28,38.26,Potato
2025-12-29,37.48,Potato
2025-12-30,37.01,Potato
2025-12-31,36.9,Potato
2026-01-01,37.65,Potato
2026-01-02,38.39,Potato
2026-01-03,37.8,Potato
2026-01-04,37.68,Potato
2026-01-05,37.28,Potato
2026-01-06,36.5,Potato
2026-01-07,35.88,Potato
2026-01-08,36.59,Potato
2026-01-09,37.48,Potato
2026-01-10,37.07,Potato
2026-01-11,37.17,Potato
2026-01-12,35.95,Potato
2026-01-13,36.09,Potato
2026-01-14,35.64,Potato
2026-01-15,35.96,Potato
2026-01-16,36.75,Potato
2026-01-17,36.75,Potato
2026-01-18,35.69,Potato
2026-01-19,35.91,Potato
2026-01-20,35.33,Potato
2026-01-21,35.56,Potato
2026-01-22,35.9,Potato
2026-01-23,36.02,Potato
2026-01-24,36.31,Potato
2026-01-25,35.46,Potato
2026-01-26,35.43,Potato
2026-01-27,33.99,Potato
2026-01-28,34.72,Potato
2026-01-29,34.87,Potato
2026-01-30,35.43,Potato
2026-01-31,35.93,Potato
2026-02-01,35.58,Potato
2026-02-02,34.95,Potato
2026-02-03,34.3,Potato
2026-02-04,33.63,Potato
2026-02-05,34.72,Potato
2026-02-06,35.02,Potato
2026-02-07,34.79,Potato
2026-02-08,34.46,Potato
2026-02-09,34.74,Potato
2026-02-10,34.21,Potato
2026-02-11,33.69,Potato
2026-02-12,34.48,Potato
2026-02-13,34.69,Potato
2026-02-14,34.53,Potato
2026-02-15,33.99,Potato
2026-02-16,33.79,Potato
2026-02-17,33.36,Potato
2026-02-18,32.82,Potato
2026-02-19,33.81,Potato
2026-02-20,34.75,Potato
2026-02-21,33.8,Potato
2026-02-22,34.1,Potato
2026-02-23,33.72,Potato
2026-02-24,32.94,Potato
2026-02-25,33.42,Potato
2026-02-26,34.27,Potato
2026-02-27,34.05,Potato
2026-02-28,34.02,Potato
2026-03-01,33.67,Potato
2026-03-02,33.56,Potato
2026-03-03,33.06,Potato
2026-03-04,33.18,Potato
2026-03-05,33.13,Potato
2026-03-06,33.56,Potato
2026-03-07,34.1,Potato
2026-03-08,34.28,Potato
2026-03-09,33.48,Potato
2026-03-10,33.04,Potato
2026-03-11,32.57,Potato
2026-03-12,33.42,Potato
2026-03-13,33.4,Potato
2026-03-14,34.14,Potato
2026-03-15,33.25,Potato
2026-03-16,32.23,Potato
2026-03-17,33.61,Potato
2026-03-18,32.94,Potato
2026-03-19,33.12,Potato
2026-03-20,33.75,Potato
2026-03-21,33.09,Potato
2026-03-22,33.29,Potato
2026-03-23,32.65,Potato
2026-03-24,32.39,Potato
2026-03-25,32.56,Potato
2026-03-26,33.5,Potato
2026-03-27,33.7,Potato
2026-03-28,33.74,Potato
2026-03-29,33.28,Potato
2026-03-30,32.92,Potato
2026-03-31,32.66,Potato
2026-04-01,33.07,Potato
2026-04-02,33.59,Potato
2026-04-03,33.82,Potato
2026-04-04,33.88,Potato
2026-04-05,33.96,Potato
2026-04-06,33.6,Potato
2026-04-07,32.9,Potato
2026-04-08,33.09,Potato
2026-04-09,33.85,Potato
2026-04-10,34.52,Potato
2026-04-11,34.49,Potato
2026-04-12,34.15,Potato
2026-04-13,33.68,Potato
2026-04-14,32.94,Potato
2026-04-15,33.15,Potato
2026-04-16,33.97,Potato
2026-04-17,34.23,Potato
2026-04-18,34.66,Potato
2026-04-19,34.42,Potato
2026-04-20,34.21,Potato
2026-04-21,33.36,Potato
2026-04-22,33.91,Potato
2026-04-23,33.72,Potato
2026-04-24,34.62,Potato
2026-04-25,35.25,Potato
2026-04-26,34.36,Potato
2026-04-27,34.26,Potato
2026-04-28,33.72,Potato
2026-04-29,34.37,Potato
2026-04-30,35.47,Potato
2026-05-01,34.76,Potato
2026-05-02,35.25,Potato
2026-05-03,35.41,Potato
2026-05-04,35.21,Potato
2026-05-05,34.78,Potato
2026-05-06,35.11,Potato
2026-05-07,34.98,Potato
2026-05-08,35.81,Potato
2026-05-09,35.84,Potato
2026-05-10,35.41,Potato
2026-05-11,35.35,Potato
2026-05-12,34.93,Potato
2026-05-13,35.02,Potato
2026-05-14,35.93,Potato
